yyyy,periodQ,PerNo,加班數,出差數A,出差數B,請假數A,請假數B
2016,2016Q3,6700,0,3,0,2,0
2016,2016Q3,6705,0,0,3,4,0
2016,2016Q3,6706,1,7,0,1,0
2016,2016Q3,6707,1,1,0,2,0
2016,2016Q3,6709,14,4,0,0,0
2016,2016Q3,6713,0,0,0,4,0
2016,2016Q3,6714,0,0,0,2,0
2016,2016Q3,6716,0,0,0,4,0
2016,2016Q3,6718,0,1,0,3,0
2016,2016Q3,6719,0,0,0,4,0
2016,2016Q3,6731,0,0,0,0,0
2016,2016Q3,6734,0,1,0,2,0
2016,2016Q3,6739,0,2,0,3,0
2016,2016Q3,6740,1,1,0,1,0
2016,2016Q3,6744,0,1,0,2,0
2016,2016Q3,6745,0,3,0,4,0
2016,2016Q3,6747,0,0,0,1,0
2016,2016Q3,6750,1,1,0,6,0
2016,2016Q3,6752,1,0,0,3,0
2016,2016Q3,6753,1,2,0,2,0
2016,2016Q3,6757,2,0,0,1,0
2016,2016Q3,6758,0,5,0,3,0
2016,2016Q3,6762,1,3,0,3,0
2016,2016Q3,6765,0,1,0,3,0
2016,2016Q3,6766,0,6,0,1,0
2016,2016Q3,6767,0,1,0,4,0
2016,2016Q3,6770,0,2,0,3,0
2016,2016Q3,6772,0,1,0,1,0
2016,2016Q3,6776,0,4,0,8,0
2016,2016Q3,6779,0,2,0,3,0
2016,2016Q3,6780,0,1,0,3,0
2016,2016Q3,6781,1,7,0,4,0
2016,2016Q3,6784,0,3,0,2,0
2016,2016Q3,6785,0,1,0,1,0
2016,2016Q3,6786,0,2,0,2,0
2016,2016Q3,6788,0,0,0,2,0
2016,2016Q3,6789,1,2,2,1,0
2016,2016Q3,6790,0,2,0,2,0
2016,2016Q3,6792,0,4,0,2,0
2016,2016Q3,6793,0,6,0,3,0
2016,2016Q3,6795,0,0,0,3,0
2016,2016Q3,6796,0,3,0,1,0
2016,2016Q3,6798,0,0,0,1,0
2016,2016Q3,6799,0,0,0,3,0
2016,2016Q3,6801,0,1,0,5,0
2016,2016Q3,6802,0,1,0,1,0
2016,2016Q3,6809,0,2,0,4,0
2016,2016Q3,6810,0,0,7,0,0
2016,2016Q3,6812,0,3,0,1,0
2016,2016Q3,6815,2,0,0,5,0
2016,2016Q3,6817,0,3,0,2,0
2016,2016Q3,6818,0,1,0,3,0
2016,2016Q3,6819,0,4,0,5,0
2016,2016Q3,6821,0,1,0,1,0
2016,2016Q3,6824,2,0,0,3,0
2016,2016Q3,6825,0,2,0,4,0
2016,2016Q3,6826,0,2,0,2,0
2016,2016Q3,6828,0,4,0,6,0
2016,2016Q3,6829,0,0,0,4,0
2016,2016Q3,6830,8,1,0,3,0
2016,2016Q3,6834,0,1,0,2,0
2016,2016Q3,6837,5,1,0,3,0
2016,2016Q3,6838,0,1,0,1,0
2016,2016Q3,6839,0,3,0,6,0
2016,2016Q3,6840,0,2,0,2,0
2016,2016Q3,6841,0,0,0,3,0
2016,2016Q3,6843,1,3,1,4,0
2016,2016Q3,6844,0,2,0,2,0
2016,2016Q3,6846,0,0,0,2,0
2016,2016Q3,6850,0,4,0,2,0
2016,2016Q3,6851,0,0,0,8,0
2016,2016Q3,6854,0,1,0,1,0
2016,2016Q3,6855,1,0,1,3,0
2016,2016Q3,6860,0,2,0,3,0
2016,2016Q3,6863,0,0,0,0,0
2016,2016Q3,6865,0,2,2,2,0
2016,2016Q3,6868,0,1,0,3,0
2016,2016Q3,6869,0,4,2,2,0
2016,2016Q3,6872,0,0,0,3,0
2016,2016Q3,6873,3,4,0,5,0
2016,2016Q3,6874,0,0,0,1,0
2016,2016Q3,6876,8,3,0,5,0
2016,2016Q3,6878,0,3,1,1,0
2016,2016Q3,6882,0,4,0,2,0
2016,2016Q3,6883,0,3,1,4,0
2016,2016Q3,6884,1,2,0,5,0
2016,2016Q3,6885,0,1,0,4,0
2016,2016Q3,6889,0,1,0,4,0
2016,2016Q3,6890,0,2,0,2,0
2016,2016Q3,6893,0,0,0,3,0
2016,2016Q3,6896,0,2,0,1,0
2016,2016Q3,6898,0,2,0,1,0
2016,2016Q3,6902,0,2,1,1,0
2016,2016Q3,6911,0,1,2,4,0
2016,2016Q3,6912,0,0,0,2,0
2016,2016Q3,6913,0,1,0,3,0
2016,2016Q3,6915,0,1,0,4,0
2016,2016Q3,6916,0,2,1,1,0
2016,2016Q3,6919,0,2,0,3,0
2016,2016Q3,6920,0,2,0,3,0
2016,2016Q3,6923,0,6,0,2,0
2016,2016Q3,6924,2,4,1,4,0
2016,2016Q3,6926,1,3,0,2,0
2016,2016Q3,6929,0,1,0,4,0
2016,2016Q3,6932,1,1,0,5,0
2016,2016Q3,6934,0,0,0,2,0
2016,2016Q3,6936,0,2,0,4,0
2016,2016Q3,6938,0,0,0,4,0
2016,2016Q3,6939,0,4,0,0,0
2016,2016Q3,6941,0,0,0,3,0
2016,2016Q3,6942,13,1,0,1,0
2016,2016Q3,6943,3,7,0,1,0
2016,2016Q3,6946,1,1,1,4,0
2016,2016Q3,6947,0,2,1,2,0
2016,2016Q3,6948,5,2,0,3,0
2016,2016Q3,6949,7,1,0,0,0
2016,2016Q3,6952,1,2,0,5,0
2016,2016Q3,6961,4,0,0,1,0
2016,2016Q3,6963,1,2,0,3,0
2016,2016Q3,6964,0,2,0,4,0
2016,2016Q3,6965,0,1,0,4,0
2016,2016Q3,6966,0,1,0,2,0
2016,2016Q3,6967,0,0,0,1,0
2016,2016Q3,6968,0,0,0,3,0
2016,2016Q3,6969,0,0,0,1,0
2016,2016Q3,6971,0,3,1,1,0
2016,2016Q3,6975,1,3,0,3,0
2016,2016Q3,6978,0,0,0,4,0
2016,2016Q3,6983,0,1,0,3,0
2016,2016Q3,6984,0,1,0,4,0
2016,2016Q3,6986,0,1,0,2,0
2016,2016Q3,6987,0,1,0,3,0
2016,2016Q3,6988,1,1,0,4,0
2016,2016Q3,6991,0,5,2,2,0
2016,2016Q3,6993,0,0,0,4,0
2016,2016Q3,6996,1,1,0,2,0
2016,2016Q3,7002,2,1,0,2,0
2016,2016Q3,7004,0,0,0,2,0
2016,2016Q3,7007,0,1,0,3,0
2016,2016Q3,7008,0,3,2,1,0
2016,2016Q3,7009,0,1,0,4,0
2016,2016Q3,7011,0,0,0,0,0
2016,2016Q3,7012,1,0,0,3,0
2016,2016Q3,7014,1,3,0,5,0
2016,2016Q3,7016,0,1,0,4,0
2016,2016Q3,7018,0,1,0,3,0
2016,2016Q3,7020,0,1,0,2,0
2016,2016Q3,7023,0,0,0,5,0
2016,2016Q3,7025,8,3,0,3,0
2016,2016Q3,7027,0,0,0,2,0
2016,2016Q3,7029,0,0,0,3,0
2016,2016Q3,7031,0,1,0,1,0
2016,2016Q3,7032,0,1,0,2,0
2016,2016Q3,7036,0,2,0,2,0
2016,2016Q3,7038,0,1,0,0,0
2016,2016Q3,7040,8,0,0,1,0
2016,2016Q3,7045,2,5,0,2,0
2016,2016Q3,7047,4,5,0,4,0
2016,2016Q3,7048,0,1,0,4,0
2016,2016Q3,7053,0,2,0,2,0
2016,2016Q3,7054,0,2,1,1,0
2016,2016Q3,7055,0,1,0,1,0
2016,2016Q3,7056,0,1,0,3,0
2016,2016Q3,7059,0,2,0,2,0
2016,2016Q3,7061,0,3,0,3,0
2016,2016Q3,7062,4,0,0,1,0
2016,2016Q3,7063,1,1,0,3,0
2016,2016Q3,7065,0,2,0,2,0
2016,2016Q3,7067,0,2,0,2,0
2016,2016Q3,7070,0,1,0,4,0
2016,2016Q3,7071,2,1,0,4,0
2016,2016Q3,7076,0,2,0,2,0
2016,2016Q3,7077,0,0,0,1,0
2016,2016Q3,7080,0,1,0,1,4
2016,2016Q3,7082,0,0,0,2,0
2016,2016Q3,7084,0,1,0,3,0
2016,2016Q3,7086,2,1,0,1,0
2016,2016Q3,7093,0,1,0,3,0
2016,2016Q3,7095,0,8,0,3,0
2016,2016Q3,7104,3,4,0,3,0
2016,2016Q3,7108,0,2,0,2,0
2016,2016Q3,7110,0,0,0,0,0
2016,2016Q3,7111,0,1,0,6,0
2016,2016Q3,7115,0,0,0,3,0
2016,2016Q3,7116,0,3,0,1,0
2016,2016Q3,7117,0,4,1,0,0
2016,2016Q3,7121,0,2,0,1,0
2016,2016Q3,7122,0,0,0,3,0
2016,2016Q3,7125,0,4,0,6,0
2016,2016Q3,7126,5,2,0,0,0
2016,2016Q3,7127,4,3,0,5,0
2016,2016Q3,7128,0,2,0,1,0
2016,2016Q3,7134,0,3,0,3,0
2016,2016Q3,7135,0,1,0,1,0
2016,2016Q3,7141,0,1,0,2,0
2016,2016Q3,7146,0,3,0,5,0
2016,2016Q3,7147,0,1,0,0,0
2016,2016Q3,7150,0,2,0,3,0
2016,2016Q3,7153,3,3,0,3,0
2016,2016Q3,7155,0,1,2,4,0
2016,2016Q3,7157,0,1,0,1,0
2016,2016Q3,7159,0,0,0,4,0
2016,2016Q3,7160,4,5,0,2,0
2016,2016Q3,7164,0,0,0,1,0
2016,2016Q3,7166,0,5,0,2,0
2016,2016Q3,7170,0,3,0,3,0
2016,2016Q3,7171,0,1,0,3,0
2016,2016Q3,7172,0,0,0,2,0
2016,2016Q3,7175,2,3,1,4,0
2016,2016Q3,7176,8,2,0,2,0
2016,2016Q3,7181,1,3,0,2,0
2016,2016Q3,7182,1,1,0,2,0
2016,2016Q3,7185,0,3,2,2,0
2016,2016Q3,7186,0,1,0,3,0
2016,2016Q3,7188,0,0,1,2,0
2016,2016Q3,7191,0,1,0,2,0
2016,2016Q3,7195,0,1,0,3,0
2016,2016Q3,7196,0,1,0,5,0
2016,2016Q3,7197,0,2,0,3,0
2016,2016Q3,7198,2,1,0,2,0
2016,2016Q3,7199,1,1,0,2,0
2016,2016Q3,7201,0,0,0,3,0
2016,2016Q3,7205,0,0,0,4,0
2016,2016Q3,7207,0,1,0,4,0
2016,2016Q3,7212,0,0,0,2,0
2016,2016Q3,7218,0,2,5,2,0
2016,2016Q3,7220,0,0,0,1,0
2016,2016Q3,7226,11,1,0,2,0
2016,2016Q3,7228,0,4,0,1,0
2016,2016Q3,7231,0,1,0,1,0
2016,2016Q3,7232,0,5,0,4,0
2016,2016Q3,7233,0,7,0,2,0
2016,2016Q3,7239,0,1,0,3,0
2016,2016Q3,7240,1,1,0,0,0
2016,2016Q3,7241,2,2,1,2,0
2016,2016Q3,7243,1,1,0,1,0
2016,2016Q3,7244,0,0,0,2,0
2016,2016Q3,7246,0,1,0,2,0
2016,2016Q3,7250,0,0,0,2,0
2016,2016Q3,7253,4,1,0,2,0
2016,2016Q3,7259,2,5,0,1,0
2016,2016Q3,7260,0,2,0,2,0
2016,2016Q3,7261,0,1,0,3,0
2016,2016Q3,7262,0,3,0,2,0
2016,2016Q3,7266,0,2,0,2,0
2016,2016Q3,7267,0,1,0,1,0
2016,2016Q3,7269,3,1,0,2,0
2016,2016Q3,7270,0,5,0,3,0
2016,2016Q3,7271,2,1,0,2,0
2016,2016Q3,7277,1,3,0,1,0
2016,2016Q3,7278,0,1,0,1,0
2016,2016Q3,7282,0,1,2,1,0
2016,2016Q3,7286,0,4,2,0,0
2016,2016Q3,7287,1,2,0,2,0
2016,2016Q3,7289,2,3,0,2,0
2016,2016Q3,7291,0,5,0,3,0
2016,2016Q3,7294,0,5,0,2,0
2016,2016Q3,7298,0,3,0,2,0
2016,2016Q3,7300,0,0,0,2,0
2016,2016Q3,7302,0,2,0,3,0
2016,2016Q3,7303,1,3,0,1,0
2016,2016Q3,7304,5,1,0,2,0
2016,2016Q3,7306,6,0,0,2,0
2016,2016Q3,7312,0,2,0,3,0
2016,2016Q3,7313,2,0,0,2,0
2016,2016Q3,7317,0,0,0,2,0
2016,2016Q3,7318,0,5,2,1,0
2016,2016Q3,7321,0,1,0,3,0
2016,2016Q3,7326,1,2,0,0,0
2016,2016Q3,7334,1,2,0,2,0
2016,2016Q3,7339,0,0,0,3,0
2016,2016Q3,7341,0,7,0,1,0
2016,2016Q3,7342,0,0,0,1,0
2016,2016Q3,7343,0,1,0,3,0
2016,2016Q3,7344,0,1,0,3,0
2016,2016Q3,7346,0,1,0,4,0
2016,2016Q3,7347,0,1,0,2,0
2016,2016Q3,7348,0,2,0,0,0
2016,2016Q3,7349,0,1,0,2,0
2016,2016Q3,7351,0,0,0,2,0
2016,2016Q3,7354,1,1,0,1,0
2016,2016Q3,7355,0,2,0,2,0
2016,2016Q3,7360,1,2,0,2,0
2016,2016Q3,7361,0,1,0,2,0
2016,2016Q3,7362,0,2,1,4,0
2016,2016Q3,7364,0,1,0,1,0
2016,2016Q3,7367,0,5,0,2,0
2016,2016Q3,7372,0,0,0,2,0
2016,2016Q3,7374,0,1,0,2,0
2016,2016Q3,7375,13,3,0,2,0
2016,2016Q3,7376,0,2,0,1,0
2016,2016Q3,7377,1,5,0,1,0
2016,2016Q3,7379,1,0,0,4,0
2016,2016Q3,7386,0,0,0,3,0
2016,2016Q3,7391,0,1,0,3,0
2016,2016Q3,7392,0,0,0,7,0
2016,2016Q3,7396,1,0,0,3,0
2016,2016Q3,7399,0,0,0,5,0
2016,2016Q3,7403,0,1,0,5,0
2016,2016Q3,7411,0,2,0,4,0
2016,2016Q3,7414,0,2,0,1,0
2016,2016Q3,7415,3,0,0,2,0
2016,2016Q3,7416,0,0,0,2,0
2016,2016Q3,7417,3,3,0,0,0
2016,2016Q3,7418,0,2,0,3,0
2016,2016Q3,7421,2,1,0,3,0
2016,2016Q3,7426,0,1,0,1,0
2016,2016Q3,7430,0,2,0,2,0
2016,2016Q3,7434,0,0,0,3,0
2016,2016Q3,7437,8,3,0,2,0
2016,2016Q3,7439,0,0,0,2,0
2016,2016Q3,7440,0,2,0,3,0
2016,2016Q3,7442,0,0,0,2,0
2016,2016Q3,7443,0,4,0,1,0
2016,2016Q3,7444,0,0,0,1,0
2016,2016Q3,7445,4,1,1,2,0
2016,2016Q3,7447,0,1,0,2,0
2016,2016Q3,7450,0,1,0,3,0
2016,2016Q3,7451,2,1,0,2,0
2016,2016Q3,7456,0,1,0,5,0
2016,2016Q3,7458,0,1,0,2,0
2016,2016Q3,7463,15,9,0,2,0
2016,2016Q3,7466,3,1,0,6,0
2016,2016Q3,7468,0,1,0,2,0
2016,2016Q3,7469,1,1,0,4,0
2016,2016Q3,7471,0,2,0,2,0
2016,2016Q3,7475,0,0,0,3,0
2016,2016Q3,7476,0,1,0,3,0
2016,2016Q3,7477,0,1,0,2,0
2016,2016Q3,7479,0,1,0,2,0
2016,2016Q3,7481,0,4,0,2,0
2016,2016Q3,7486,0,1,0,1,0
2016,2016Q3,7487,4,1,0,0,0
2016,2016Q3,7490,0,3,0,3,0
2016,2016Q3,7492,1,1,0,1,0
2016,2016Q3,7498,0,2,0,4,0
2016,2016Q3,7506,0,2,0,7,0
2016,2016Q3,7508,0,0,0,2,0
2016,2016Q3,7509,10,4,0,2,0
2016,2016Q3,7510,2,2,0,0,0
2016,2016Q3,7512,1,1,0,2,0
2016,2016Q3,7513,0,0,0,1,0
2016,2016Q3,7514,0,1,0,2,0
2016,2016Q3,7517,0,1,0,2,0
2016,2016Q3,7522,6,0,0,2,0
2016,2016Q3,7525,0,2,0,4,0
2016,2016Q3,7526,0,5,2,1,0
2016,2016Q3,7528,1,0,0,4,0
2016,2016Q3,7529,0,0,0,2,0
2016,2016Q3,7530,0,5,0,0,0
2016,2016Q3,7532,0,0,0,7,0
2016,2016Q3,7535,0,4,0,3,0
2016,2016Q3,7543,0,0,0,6,0
2016,2016Q3,7545,0,1,0,2,0
2016,2016Q3,7555,0,0,1,0,0
2016,2016Q3,7560,0,0,0,4,0
2016,2016Q3,7562,0,3,0,0,0
2016,2016Q3,7563,2,1,0,5,1
2016,2016Q3,7564,0,0,0,4,0
2016,2016Q3,7568,0,2,0,2,0
2016,2016Q3,7572,0,0,0,3,0
2016,2016Q3,7574,0,1,0,6,0
2016,2016Q3,7579,0,1,0,3,0
2016,2016Q3,7581,0,0,0,2,0
2016,2016Q3,7582,0,0,0,3,0
2016,2016Q3,7585,0,5,0,3,0
2016,2016Q3,7587,0,0,0,3,0
2016,2016Q3,7589,0,0,0,3,0
2016,2016Q3,7595,7,9,0,1,1
2016,2016Q3,7601,0,1,0,1,0
2016,2016Q3,7602,0,1,0,4,0
2016,2016Q3,7605,0,1,0,4,0
2016,2016Q3,7607,0,4,0,4,0
2016,2016Q3,7610,3,1,0,1,0
2016,2016Q3,7612,0,2,0,2,0
2016,2016Q3,7618,0,0,0,4,0
2016,2016Q3,7619,1,2,0,1,0
2016,2016Q3,7622,1,2,0,4,0
2016,2016Q3,7623,1,1,0,2,0
2016,2016Q3,7626,0,0,0,2,0
2016,2016Q3,7628,0,0,0,4,0
2016,2016Q3,7630,1,1,0,6,0
2016,2016Q3,7632,0,10,2,0,0
2016,2016Q3,7633,9,4,0,3,0
2016,2016Q3,7634,0,2,0,2,0
2016,2016Q3,7636,0,1,0,1,0
2016,2016Q3,7640,0,4,0,3,0
2016,2016Q3,7642,0,2,0,4,0
2016,2016Q3,7643,0,2,1,1,0
2016,2016Q3,7644,4,1,0,3,0
2016,2016Q3,7649,3,1,0,2,0
2016,2016Q3,7655,8,1,0,4,0
2016,2016Q3,7657,0,0,0,4,0
2016,2016Q3,7659,0,1,0,3,0
2016,2016Q3,7660,0,2,0,4,0
2016,2016Q3,7662,0,0,2,2,0
2016,2016Q3,7663,0,0,0,3,0
2016,2016Q3,7665,0,1,0,6,0
2016,2016Q3,7667,1,0,0,1,0
2016,2016Q3,7670,0,1,0,2,0
2016,2016Q3,7671,0,0,0,2,0
2016,2016Q3,7677,0,0,0,2,0
2016,2016Q3,7681,0,1,0,2,0
2016,2016Q3,7684,0,5,2,3,0
2016,2016Q3,7685,0,1,0,2,0
2016,2016Q3,7688,0,2,0,5,0
2016,2016Q3,7691,1,1,0,2,0
2016,2016Q3,7692,0,2,0,1,0
2016,2016Q3,7693,1,1,0,2,0
2016,2016Q3,7694,0,1,0,2,0
2016,2016Q3,7697,0,1,0,1,0
2016,2016Q3,7702,0,1,2,2,0
2016,2016Q3,7703,0,1,0,4,0
2016,2016Q3,7704,2,1,2,4,0
2016,2016Q3,7706,0,1,0,3,0
2016,2016Q3,7709,1,5,0,0,0
2016,2016Q3,7710,2,1,0,3,0
2016,2016Q3,7712,0,5,0,7,0
2016,2016Q3,7716,0,0,0,3,0
2016,2016Q3,7720,3,2,0,4,0
2016,2016Q3,7723,0,0,0,3,0
2016,2016Q3,7724,2,4,0,6,0
2016,2016Q3,7726,0,1,0,3,0
2016,2016Q3,7728,0,0,0,2,0
2016,2016Q3,7732,0,5,0,2,0
2016,2016Q3,7733,0,4,0,2,0
2016,2016Q3,7734,0,1,0,7,0
2016,2016Q3,7735,0,3,0,2,0
2016,2016Q3,7744,0,1,0,4,0
2016,2016Q3,7745,0,1,0,4,0
2016,2016Q3,7746,0,6,0,3,0
2016,2016Q3,7749,3,2,0,4,0
2016,2016Q3,7750,2,0,0,1,0
2016,2016Q3,7752,1,3,0,2,0
2016,2016Q3,7753,0,1,0,3,0
2016,2016Q3,7754,3,5,0,2,0
2016,2016Q3,7756,0,1,0,3,0
2016,2016Q3,7762,1,6,0,3,0
2016,2016Q3,7775,0,1,0,1,0
2016,2016Q3,7778,1,0,0,3,0
2016,2016Q3,7779,0,1,0,2,0
2016,2016Q3,7780,0,1,0,1,0
2016,2016Q3,7782,1,2,0,1,0
2016,2016Q3,7783,0,4,0,4,0
2016,2016Q3,7785,0,1,0,6,0
2016,2016Q3,7786,1,0,0,4,0
2016,2016Q3,7791,0,0,0,2,0
2016,2016Q3,7794,0,1,7,2,0
2016,2016Q3,7796,0,2,0,3,0
2016,2016Q3,7800,0,2,0,1,0
2016,2016Q3,7803,0,1,0,1,0
2016,2016Q3,7808,1,1,0,2,0
2016,2016Q3,7811,0,0,0,2,0
2016,2016Q3,7814,0,1,0,4,0
2016,2016Q3,7816,0,0,0,3,0
2016,2016Q3,7817,0,1,0,5,0
2016,2016Q3,7818,0,0,0,2,0
2016,2016Q3,7821,0,0,1,2,0
2016,2016Q3,7823,0,1,0,3,0
2016,2016Q3,7825,10,1,0,2,0
2016,2016Q3,7830,0,3,1,1,0
2016,2016Q3,7831,0,1,0,1,0
2016,2016Q3,7832,0,3,0,2,0
2016,2016Q3,7833,0,0,0,1,0
2016,2016Q3,7835,4,0,0,3,0
2016,2016Q3,7839,0,3,0,1,0
2016,2016Q3,7841,3,0,0,2,0
2016,2016Q3,7844,1,6,0,1,0
2016,2016Q3,7846,0,0,0,2,0
2016,2016Q3,7850,0,0,0,1,0
2016,2016Q3,7851,0,0,0,3,0
2016,2016Q3,7853,1,3,0,1,0
2016,2016Q3,7858,0,2,0,2,0
2016,2016Q3,7859,0,1,0,2,0
2016,2016Q3,7860,0,4,1,1,0
2016,2016Q3,7865,0,1,0,2,0
2016,2016Q3,7866,0,0,0,2,0
2016,2016Q3,7867,1,3,0,1,0
2016,2016Q3,7869,3,10,0,2,0
2016,2016Q3,7870,3,2,0,3,0
2016,2016Q3,7871,0,0,0,2,0
2016,2016Q3,7872,0,1,0,3,0
2016,2016Q3,7873,0,1,0,4,0
2016,2016Q3,7874,14,3,0,1,0
2016,2016Q3,7875,0,1,0,4,0
2016,2016Q3,7876,2,1,0,4,0
2016,2016Q3,7878,0,1,0,2,0
2016,2016Q3,7879,0,2,0,1,0
2016,2016Q3,7882,3,0,0,10,0
2016,2016Q3,7883,0,3,1,5,0
2016,2016Q3,7884,0,2,0,6,0
2016,2016Q3,7885,0,0,0,1,0
2016,2016Q3,7888,0,0,0,2,0
2016,2016Q3,7890,0,1,0,2,0
2016,2016Q3,7892,0,1,0,2,0
2016,2016Q3,7897,0,6,0,3,0
2016,2016Q3,7898,0,1,2,2,0
2016,2016Q3,7899,1,1,0,3,0
2016,2016Q3,7903,1,2,0,3,0
2016,2016Q3,7907,0,1,0,2,0
2016,2016Q3,7908,0,1,0,3,0
2016,2016Q3,7914,8,5,0,1,0
2016,2016Q3,7915,0,1,1,1,0
2016,2016Q3,7918,0,1,0,2,0
2016,2016Q3,7925,0,0,0,3,0
2016,2016Q3,7927,3,4,0,6,0
2016,2016Q3,7931,0,0,0,3,0
2016,2016Q3,7934,2,1,0,2,0
2016,2016Q3,7935,0,1,0,6,0
2016,2016Q3,7940,0,1,0,3,0
2016,2016Q3,7941,0,5,0,2,0
2016,2016Q3,7943,0,2,0,3,0
2016,2016Q3,7944,0,0,0,0,0
2016,2016Q3,7948,0,0,0,12,0
2016,2016Q3,7949,0,6,0,3,0
2016,2016Q3,7950,0,1,0,2,0
2016,2016Q3,7951,0,7,0,5,0
2016,2016Q3,7953,0,0,0,3,0
2016,2016Q3,7957,0,0,0,1,0
2016,2016Q3,7958,3,5,0,0,0
2016,2016Q3,7959,2,5,4,2,0
2016,2016Q3,7960,1,1,0,2,0
2016,2016Q3,7968,0,1,0,3,0
2016,2016Q3,7969,0,2,1,3,0
2016,2016Q3,7970,0,1,0,2,0
2016,2016Q3,7971,0,0,0,1,0
2016,2016Q3,7972,0,2,2,5,0
2016,2016Q3,7973,0,1,0,3,0
2016,2016Q3,7974,0,1,0,2,0
2016,2016Q3,7975,0,0,0,4,0
2016,2016Q3,7979,0,2,0,1,0
2016,2016Q3,7985,0,1,0,2,0
2016,2016Q3,7988,10,2,0,3,0
2016,2016Q3,7990,3,0,0,3,0
2016,2016Q3,7992,10,3,0,1,0
2016,2016Q3,7994,0,0,0,3,0
2016,2016Q3,7998,3,5,0,3,0
2016,2016Q3,7999,0,1,0,3,0
2016,2016Q3,8004,1,3,0,2,0
2016,2016Q3,8006,0,1,0,3,0
2016,2016Q3,8007,0,0,0,2,0
2016,2016Q3,8009,0,4,0,3,0
2016,2016Q3,8012,5,0,0,0,0
2016,2016Q3,8015,0,1,0,3,0
2016,2016Q3,8016,1,4,0,4,0
2016,2016Q3,8018,0,3,1,3,0
2016,2016Q3,8019,3,7,2,3,0
2016,2016Q3,8020,0,1,0,1,0
2016,2016Q3,8021,0,1,0,2,0
2016,2016Q3,8026,0,1,0,6,0
2016,2016Q3,8032,0,1,0,2,0
2016,2016Q3,8034,2,1,0,2,0
2016,2016Q3,8035,0,3,0,4,0
2016,2016Q3,8036,0,2,9,2,0
2016,2016Q3,8037,0,0,0,2,0
2016,2016Q3,8038,1,6,0,5,0
2016,2016Q3,8041,1,0,0,2,0
2016,2016Q3,8044,1,2,0,3,0
2016,2016Q3,8045,0,1,0,1,0
2016,2016Q3,8046,0,1,0,3,0
2016,2016Q3,8047,0,1,0,1,0
2016,2016Q3,8048,0,1,0,2,0
2016,2016Q3,8051,0,0,0,5,0
2016,2016Q3,8052,0,1,0,3,0
2016,2016Q3,8053,0,0,0,0,0
2016,2016Q3,8055,0,1,0,3,0
2016,2016Q3,8057,0,1,0,2,0
2016,2016Q3,8058,0,0,0,4,0
2016,2016Q3,8059,0,3,0,3,0
2016,2016Q3,8061,0,2,2,1,0
2016,2016Q3,8065,0,0,0,1,0
2016,2016Q3,8070,0,3,0,3,0
2016,2016Q3,8071,0,1,1,3,0
2016,2016Q3,8075,2,2,1,4,0
2016,2016Q3,8078,0,1,0,2,0
2016,2016Q3,8079,0,3,2,0,0
2016,2016Q3,8082,1,1,0,0,0
2016,2016Q3,8083,0,1,0,2,0
2016,2016Q3,8084,1,1,0,3,0
2016,2016Q3,8086,0,0,0,4,0
2016,2016Q3,8088,0,1,0,3,0
2016,2016Q3,8089,0,1,0,4,0
2016,2016Q3,8091,0,0,0,2,0
2016,2016Q3,8092,0,1,0,1,0
2016,2016Q3,8094,0,1,3,3,0
2016,2016Q3,8095,0,0,0,1,0
2016,2016Q3,8098,0,4,1,4,0
2016,2016Q3,8100,0,1,0,2,0
2016,2016Q3,8103,0,1,0,2,0
2016,2016Q3,8106,1,6,0,2,0
2016,2016Q3,8107,0,0,0,2,0
2016,2016Q3,8110,0,3,0,2,0
2016,2016Q3,8113,0,2,0,3,0
2016,2016Q3,8115,0,0,0,3,0
2016,2016Q3,8117,0,0,0,2,0
2016,2016Q3,8118,0,0,0,3,0
2016,2016Q3,8119,0,2,0,2,0
2016,2016Q3,8120,6,1,0,5,0
2016,2016Q3,8121,0,2,1,5,0
2016,2016Q3,8122,0,0,0,6,2
2016,2016Q3,8124,0,0,0,2,0
2016,2016Q3,8125,0,2,0,2,0
2016,2016Q3,8131,0,0,0,4,0
2016,2016Q3,8136,0,2,0,2,0
2016,2016Q3,8137,4,2,0,2,0
2016,2016Q3,8142,1,2,0,1,0
2016,2016Q3,8143,1,3,0,1,2
2016,2016Q3,8147,1,1,0,4,0
2016,2016Q3,8152,1,1,0,3,0
2016,2016Q3,8153,2,0,0,1,0
2016,2016Q3,8156,0,0,0,4,0
2016,2016Q3,8157,0,3,0,2,0
2016,2016Q3,8159,0,1,0,2,0
2016,2016Q3,8162,0,1,0,1,0
2016,2016Q3,8167,4,1,0,6,0
2016,2016Q3,8168,0,0,0,3,0
2016,2016Q3,8172,1,1,0,1,0
2016,2016Q3,8174,0,0,0,1,0
2016,2016Q3,8178,0,0,0,2,0
2016,2016Q3,8181,3,1,0,1,0
2016,2016Q3,8182,0,0,0,1,0
2016,2016Q3,8187,0,5,0,5,0
2016,2016Q3,8189,0,0,0,4,0
2016,2016Q3,8191,1,1,0,0,0
2016,2016Q3,8194,0,1,0,2,0
2016,2016Q3,8197,0,1,0,2,0
2016,2016Q3,8200,0,0,0,2,0
2016,2016Q3,8201,0,2,0,3,0
2016,2016Q3,8209,0,1,0,5,0
2016,2016Q3,8210,0,1,0,2,0
2016,2016Q3,8211,0,2,0,3,0
2016,2016Q3,8212,0,0,0,1,0
2016,2016Q3,8215,0,1,0,1,0
2016,2016Q3,8216,1,1,0,3,0
